latitude;longitude;date;confidence;Fecha_inicio;Fecha_fin
5,72145;-74,98295;2024-09-24;nominal;2024-09-19;2024-10-03
5,72145;-74,98285;2024-09-24;nominal;2024-09-19;2024-10-03
5,72135;-74,98295;2024-09-24;nominal;2024-09-19;2024-10-03
5,72135;-74,98285;2024-09-24;nominal;2024-09-19;2024-10-03
6,43845;-76,00095;2024-09-24;nominal;2024-09-19;2024-10-03
6,43845;-76,00085;2024-09-24;nominal;2024-09-19;2024-10-03
6,43835;-76,00095;2024-09-24;nominal;2024-09-19;2024-10-03
6,43835;-76,00085;2024-09-24;nominal;2024-09-19;2024-10-03
6,43825;-76,00045;2024-09-24;nominal;2024-09-19;2024-10-03
6,43825;-76,00035;2024-09-24;nominal;2024-09-19;2024-10-03
6,43825;-76,00025;2024-09-24;nominal;2024-09-19;2024-10-03
6,43825;-76,00015;2024-09-24;nominal;2024-09-19;2024-10-03
6,43825;-76,00005;2024-09-24;nominal;2024-09-19;2024-10-03
6,43815;-76,00045;2024-09-24;nominal;2024-09-19;2024-10-03
6,43815;-76,00035;2024-09-24;nominal;2024-09-19;2024-10-03
6,43815;-76,00025;2024-09-24;nominal;2024-09-19;2024-10-03
6,43815;-76,00015;2024-09-24;nominal;2024-09-19;2024-10-03
6,43815;-76,00005;2024-09-24;nominal;2024-09-19;2024-10-03
6,43805;-76,00045;2024-09-24;nominal;2024-09-19;2024-10-03
6,43805;-76,00035;2024-09-24;nominal;2024-09-19;2024-10-03
6,43805;-76,00025;2024-09-24;nominal;2024-09-19;2024-10-03
6,43805;-76,00015;2024-09-24;nominal;2024-09-19;2024-10-03
6,43805;-76,00005;2024-09-24;nominal;2024-09-19;2024-10-03
6,39575;-76,00495;2024-09-24;nominal;2024-09-19;2024-10-03
6,39575;-76,00485;2024-09-24;nominal;2024-09-19;2024-10-03
6,39565;-76,00495;2024-09-24;nominal;2024-09-19;2024-10-03
6,39565;-76,00485;2024-09-24;nominal;2024-09-19;2024-10-03
6,39555;-76,00495;2024-09-24;nominal;2024-09-19;2024-10-03
6,39555;-76,00485;2024-09-24;nominal;2024-09-19;2024-10-03
6,35725;-76,03775;2024-09-24;nominal;2024-09-19;2024-10-03
6,35725;-76,03765;2024-09-24;nominal;2024-09-19;2024-10-03
6,35725;-76,03755;2024-09-24;nominal;2024-09-19;2024-10-03
6,35715;-76,03775;2024-09-24;nominal;2024-09-19;2024-10-03
6,35715;-76,03765;2024-09-24;nominal;2024-09-19;2024-10-03
6,35715;-76,03755;2024-09-24;nominal;2024-09-19;2024-10-03
6,35705;-76,03775;2024-09-24;nominal;2024-09-19;2024-10-03
6,35705;-76,03765;2024-09-24;nominal;2024-09-19;2024-10-03
6,35705;-76,03755;2024-09-24;nominal;2024-09-19;2024-10-03
6,34645;-76,02825;2024-09-24;nominal;2024-09-19;2024-10-03
6,34645;-76,02815;2024-09-24;nominal;2024-09-19;2024-10-03
6,34645;-76,02805;2024-09-24;nominal;2024-09-19;2024-10-03
6,34635;-76,02825;2024-09-24;nominal;2024-09-19;2024-10-03
6,34635;-76,02815;2024-09-24;nominal;2024-09-19;2024-10-03
6,34635;-76,02805;2024-09-24;nominal;2024-09-19;2024-10-03
6,34625;-76,02825;2024-09-24;nominal;2024-09-19;2024-10-03
6,34625;-76,02815;2024-09-24;nominal;2024-09-19;2024-10-03
6,34625;-76,02805;2024-09-24;nominal;2024-09-19;2024-10-03
6,34615;-76,02825;2024-09-24;nominal;2024-09-19;2024-10-03
6,34615;-76,02815;2024-09-24;nominal;2024-09-19;2024-10-03
6,34615;-76,02805;2024-09-24;nominal;2024-09-19;2024-10-03
6,34605;-76,02825;2024-09-24;nominal;2024-09-19;2024-10-03
6,34605;-76,02815;2024-09-24;nominal;2024-09-19;2024-10-03
6,34605;-76,02805;2024-09-24;nominal;2024-09-19;2024-10-03
6,34595;-76,05495;2024-09-24;nominal;2024-09-19;2024-10-03
6,34595;-76,05485;2024-09-24;nominal;2024-09-19;2024-10-03
6,34595;-76,05475;2024-09-24;nominal;2024-09-19;2024-10-03
6,34595;-76,05465;2024-09-24;nominal;2024-09-19;2024-10-03
6,34595;-76,05455;2024-09-24;nominal;2024-09-19;2024-10-03
6,34585;-76,05495;2024-09-24;nominal;2024-09-19;2024-10-03
6,34585;-76,05485;2024-09-24;nominal;2024-09-19;2024-10-03
6,34585;-76,05475;2024-09-24;nominal;2024-09-19;2024-10-03
6,34585;-76,05465;2024-09-24;nominal;2024-09-19;2024-10-03
6,34585;-76,05455;2024-09-24;nominal;2024-09-19;2024-10-03
6,34575;-76,05475;2024-09-24;nominal;2024-09-19;2024-10-03
6,34575;-76,05465;2024-09-24;nominal;2024-09-19;2024-10-03
6,34575;-76,05455;2024-09-24;nominal;2024-09-19;2024-10-03
6,34565;-76,05475;2024-09-24;nominal;2024-09-19;2024-10-03
6,34565;-76,05465;2024-09-24;nominal;2024-09-19;2024-10-03
6,34565;-76,05455;2024-09-24;nominal;2024-09-19;2024-10-03
6,34555;-76,05475;2024-09-24;nominal;2024-09-19;2024-10-03
6,34555;-76,05465;2024-09-24;nominal;2024-09-19;2024-10-03
6,34555;-76,05455;2024-09-24;nominal;2024-09-19;2024-10-03
6,34545;-76,05475;2024-09-24;nominal;2024-09-19;2024-10-03
6,34545;-76,05465;2024-09-24;nominal;2024-09-19;2024-10-03
6,34545;-76,05455;2024-09-24;nominal;2024-09-19;2024-10-03
6,34535;-76,05475;2024-09-24;nominal;2024-09-19;2024-10-03
6,34535;-76,05465;2024-09-24;nominal;2024-09-19;2024-10-03
6,34535;-76,05455;2024-09-24;nominal;2024-09-19;2024-10-03
6,34225;-76,01495;2024-09-24;nominal;2024-09-19;2024-10-03
6,34225;-76,01485;2024-09-24;nominal;2024-09-19;2024-10-03
6,34215;-76,01495;2024-09-24;nominal;2024-09-19;2024-10-03
6,34215;-76,01485;2024-09-24;nominal;2024-09-19;2024-10-03
6,34205;-76,01495;2024-09-24;nominal;2024-09-19;2024-10-03
6,34205;-76,01485;2024-09-24;nominal;2024-09-19;2024-10-03
6,34195;-76,01475;2024-09-24;nominal;2024-09-19;2024-10-03
6,34195;-76,01465;2024-09-24;nominal;2024-09-19;2024-10-03
6,34195;-76,01455;2024-09-24;nominal;2024-09-19;2024-10-03
6,34185;-76,01475;2024-09-24;nominal;2024-09-19;2024-10-03
6,34185;-76,01465;2024-09-24;nominal;2024-09-19;2024-10-03
6,34185;-76,01455;2024-09-24;nominal;2024-09-19;2024-10-03
6,34025;-76,01675;2024-09-24;nominal;2024-09-19;2024-10-03
6,34025;-76,01665;2024-09-24;nominal;2024-09-19;2024-10-03
6,34025;-76,01655;2024-09-24;nominal;2024-09-19;2024-10-03
6,34025;-76,01645;2024-09-24;nominal;2024-09-19;2024-10-03
6,34025;-76,01635;2024-09-24;nominal;2024-09-19;2024-10-03
6,34015;-76,01675;2024-09-24;nominal;2024-09-19;2024-10-03
6,34015;-76,01665;2024-09-24;nominal;2024-09-19;2024-10-03
6,34015;-76,01655;2024-09-24;nominal;2024-09-19;2024-10-03
6,34015;-76,01645;2024-09-24;nominal;2024-09-19;2024-10-03
6,34015;-76,01635;2024-09-24;nominal;2024-09-19;2024-10-03
6,34005;-76,01675;2024-09-24;nominal;2024-09-19;2024-10-03
6,34005;-76,01665;2024-09-24;nominal;2024-09-19;2024-10-03
6,34005;-76,01655;2024-09-24;nominal;2024-09-19;2024-10-03
6,34005;-76,01645;2024-09-24;nominal;2024-09-19;2024-10-03
6,34005;-76,01635;2024-09-24;nominal;2024-09-19;2024-10-03
6,33995;-76,01675;2024-09-24;nominal;2024-09-19;2024-10-03
6,33995;-76,01665;2024-09-24;nominal;2024-09-19;2024-10-03
6,33995;-76,01655;2024-09-24;nominal;2024-09-19;2024-10-03
6,33995;-76,01645;2024-09-24;nominal;2024-09-19;2024-10-03
6,33995;-76,01635;2024-09-24;nominal;2024-09-19;2024-10-03
6,33985;-76,01675;2024-09-24;nominal;2024-09-19;2024-10-03
6,33985;-76,01665;2024-09-24;nominal;2024-09-19;2024-10-03
6,33985;-76,01655;2024-09-24;nominal;2024-09-19;2024-10-03
6,33985;-76,01645;2024-09-24;nominal;2024-09-19;2024-10-03
6,33985;-76,01635;2024-09-24;nominal;2024-09-19;2024-10-03
6,28275;-76,02675;2024-09-24;nominal;2024-09-19;2024-10-03
6,28275;-76,02665;2024-09-24;nominal;2024-09-19;2024-10-03
6,28275;-76,02655;2024-09-24;nominal;2024-09-19;2024-10-03
6,28265;-76,02675;2024-09-24;nominal;2024-09-19;2024-10-03
6,28265;-76,02665;2024-09-24;nominal;2024-09-19;2024-10-03
6,28265;-76,02655;2024-09-24;nominal;2024-09-19;2024-10-03
6,28255;-76,02675;2024-09-24;nominal;2024-09-19;2024-10-03
6,28255;-76,02665;2024-09-24;nominal;2024-09-19;2024-10-03
6,28255;-76,02655;2024-09-24;nominal;2024-09-19;2024-10-03
6,28195;-76,02075;2024-09-24;nominal;2024-09-19;2024-10-03
6,28195;-76,02065;2024-09-24;nominal;2024-09-19;2024-10-03
6,28195;-76,02055;2024-09-24;nominal;2024-09-19;2024-10-03
6,28185;-76,02075;2024-09-24;nominal;2024-09-19;2024-10-03
6,28185;-76,02065;2024-09-24;nominal;2024-09-19;2024-10-03
6,28185;-76,02055;2024-09-24;nominal;2024-09-19;2024-10-03
6,28145;-76,02825;2024-09-24;nominal;2024-09-19;2024-10-03
6,28145;-76,02815;2024-09-24;nominal;2024-09-19;2024-10-03
6,28145;-76,02805;2024-09-24;nominal;2024-09-19;2024-10-03
6,28135;-76,02825;2024-09-24;nominal;2024-09-19;2024-10-03
6,28135;-76,02815;2024-09-24;nominal;2024-09-19;2024-10-03
6,28135;-76,02805;2024-09-24;nominal;2024-09-19;2024-10-03
6,26925;-76,42775;2024-09-24;nominal;2024-09-19;2024-10-03
6,26925;-76,42765;2024-09-24;nominal;2024-09-19;2024-10-03
6,26925;-76,42755;2024-09-24;nominal;2024-09-19;2024-10-03
6,26915;-76,42775;2024-09-24;nominal;2024-09-19;2024-10-03
6,26915;-76,42765;2024-09-24;nominal;2024-09-19;2024-10-03
6,26905;-76,42775;2024-09-24;nominal;2024-09-19;2024-10-03
6,22945;-76,37425;2024-09-24;nominal;2024-09-19;2024-10-03
6,22945;-76,37415;2024-09-24;nominal;2024-09-19;2024-10-03
6,22945;-76,37405;2024-09-24;nominal;2024-09-19;2024-10-03
6,22945;-76,37395;2024-09-24;nominal;2024-09-19;2024-10-03
6,22945;-76,37385;2024-09-24;nominal;2024-09-19;2024-10-03
6,22935;-76,37425;2024-09-24;nominal;2024-09-19;2024-10-03
6,22935;-76,37415;2024-09-24;nominal;2024-09-19;2024-10-03
6,22935;-76,37405;2024-09-24;nominal;2024-09-19;2024-10-03
6,22935;-76,37395;2024-09-24;nominal;2024-09-19;2024-10-03
6,22935;-76,37385;2024-09-24;nominal;2024-09-19;2024-10-03
8,81345;-76,47945;2024-09-23;nominal;2024-09-19;2024-10-03
8,81345;-76,47935;2024-09-23;nominal;2024-09-19;2024-10-03
8,81335;-76,47945;2024-09-23;nominal;2024-09-19;2024-10-03
8,81335;-76,47935;2024-09-23;nominal;2024-09-19;2024-10-03
8,80945;-76,48025;2024-09-23;nominal;2024-09-19;2024-10-03
8,80945;-76,48015;2024-09-23;nominal;2024-09-19;2024-10-03
8,80945;-76,48005;2024-09-23;nominal;2024-09-19;2024-10-03
8,80935;-76,48025;2024-09-23;nominal;2024-09-19;2024-10-03
8,80935;-76,48015;2024-09-23;nominal;2024-09-19;2024-10-03
8,80935;-76,48005;2024-09-23;nominal;2024-09-19;2024-10-03
8,79895;-76,47925;2024-09-23;nominal;2024-09-19;2024-10-03
8,79895;-76,47915;2024-09-23;nominal;2024-09-19;2024-10-03
8,79895;-76,47905;2024-09-23;nominal;2024-09-19;2024-10-03
8,79885;-76,47925;2024-09-23;nominal;2024-09-19;2024-10-03
8,79885;-76,47915;2024-09-23;nominal;2024-09-19;2024-10-03
8,79885;-76,47905;2024-09-23;nominal;2024-09-19;2024-10-03
8,79875;-76,47925;2024-09-23;nominal;2024-09-19;2024-10-03
8,79875;-76,47915;2024-09-23;nominal;2024-09-19;2024-10-03
8,79875;-76,47905;2024-09-23;nominal;2024-09-19;2024-10-03
8,79865;-76,47925;2024-09-23;nominal;2024-09-19;2024-10-03
8,79865;-76,47915;2024-09-23;nominal;2024-09-19;2024-10-03
8,79865;-76,47905;2024-09-23;nominal;2024-09-19;2024-10-03
8,79855;-76,47925;2024-09-23;nominal;2024-09-19;2024-10-03
8,79855;-76,47915;2024-09-23;nominal;2024-09-19;2024-10-03
8,79855;-76,47905;2024-09-23;nominal;2024-09-19;2024-10-03
8,79845;-76,47925;2024-09-23;nominal;2024-09-19;2024-10-03
8,79845;-76,47915;2024-09-23;nominal;2024-09-19;2024-10-03
8,79845;-76,47905;2024-09-23;nominal;2024-09-19;2024-10-03
8,79835;-76,47925;2024-09-23;nominal;2024-09-19;2024-10-03
8,79835;-76,47915;2024-09-23;nominal;2024-09-19;2024-10-03
8,79835;-76,47905;2024-09-23;nominal;2024-09-19;2024-10-03
8,77795;-76,47475;2024-09-23;nominal;2024-09-19;2024-10-03
8,77795;-76,47465;2024-09-23;nominal;2024-09-19;2024-10-03
8,77795;-76,47455;2024-09-23;nominal;2024-09-19;2024-10-03
8,77785;-76,47475;2024-09-23;nominal;2024-09-19;2024-10-03
8,77785;-76,47465;2024-09-23;nominal;2024-09-19;2024-10-03
8,77785;-76,47455;2024-09-23;nominal;2024-09-19;2024-10-03
8,77745;-76,47445;2024-09-23;nominal;2024-09-19;2024-10-03
8,77745;-76,47435;2024-09-23;nominal;2024-09-19;2024-10-03
8,77745;-76,47425;2024-09-23;nominal;2024-09-19;2024-10-03
8,77745;-76,47415;2024-09-23;nominal;2024-09-19;2024-10-03
8,77745;-76,47405;2024-09-23;nominal;2024-09-19;2024-10-03
8,77735;-76,47445;2024-09-23;nominal;2024-09-19;2024-10-03
8,77735;-76,47435;2024-09-23;nominal;2024-09-19;2024-10-03
8,77735;-76,47425;2024-09-23;nominal;2024-09-19;2024-10-03
8,77735;-76,47415;2024-09-23;nominal;2024-09-19;2024-10-03
8,77735;-76,47405;2024-09-23;nominal;2024-09-19;2024-10-03
8,76075;-76,48375;2024-09-23;nominal;2024-09-19;2024-10-03
8,76075;-76,48365;2024-09-23;nominal;2024-09-19;2024-10-03
8,76075;-76,48355;2024-09-23;nominal;2024-09-19;2024-10-03
8,76065;-76,48375;2024-09-23;nominal;2024-09-19;2024-10-03
8,76065;-76,48365;2024-09-23;nominal;2024-09-19;2024-10-03
8,76065;-76,48355;2024-09-23;nominal;2024-09-19;2024-10-03
8,76055;-76,48375;2024-09-23;nominal;2024-09-19;2024-10-03
8,76055;-76,48365;2024-09-23;nominal;2024-09-19;2024-10-03
8,76055;-76,48355;2024-09-23;nominal;2024-09-19;2024-10-03
8,75495;-76,42845;2024-09-23;nominal;2024-09-19;2024-10-03
8,75495;-76,42835;2024-09-23;nominal;2024-09-19;2024-10-03
8,75485;-76,42845;2024-09-23;nominal;2024-09-19;2024-10-03
8,75485;-76,42835;2024-09-23;nominal;2024-09-19;2024-10-03
8,75475;-76,42845;2024-09-23;nominal;2024-09-19;2024-10-03
8,75475;-76,42835;2024-09-23;nominal;2024-09-19;2024-10-03
8,75465;-76,42845;2024-09-23;nominal;2024-09-19;2024-10-03
8,75465;-76,42835;2024-09-23;nominal;2024-09-19;2024-10-03
8,75455;-76,42845;2024-09-23;nominal;2024-09-19;2024-10-03
8,75455;-76,42835;2024-09-23;nominal;2024-09-19;2024-10-03
8,74875;-76,42845;2024-09-23;nominal;2024-09-19;2024-10-03
8,74875;-76,42835;2024-09-23;nominal;2024-09-19;2024-10-03
8,74865;-76,42845;2024-09-23;nominal;2024-09-19;2024-10-03
8,74865;-76,42835;2024-09-23;nominal;2024-09-19;2024-10-03
8,74855;-76,42845;2024-09-23;nominal;2024-09-19;2024-10-03
8,74855;-76,42835;2024-09-23;nominal;2024-09-19;2024-10-03
8,74775;-76,42695;2024-09-23;nominal;2024-09-19;2024-10-03
8,74775;-76,42685;2024-09-23;nominal;2024-09-19;2024-10-03
8,74765;-76,42695;2024-09-23;nominal;2024-09-19;2024-10-03
8,74765;-76,42685;2024-09-23;nominal;2024-09-19;2024-10-03
8,74755;-76,42695;2024-09-23;nominal;2024-09-19;2024-10-03
8,74755;-76,42685;2024-09-23;nominal;2024-09-19;2024-10-03
8,74495;-76,42845;2024-09-23;nominal;2024-09-19;2024-10-03
8,74495;-76,42835;2024-09-23;nominal;2024-09-19;2024-10-03
8,74485;-76,42845;2024-09-23;nominal;2024-09-19;2024-10-03
8,74485;-76,42835;2024-09-23;nominal;2024-09-19;2024-10-03
8,74245;-76,41225;2024-09-23;nominal;2024-09-19;2024-10-03
8,74245;-76,41215;2024-09-23;nominal;2024-09-19;2024-10-03
8,74245;-76,41205;2024-09-23;nominal;2024-09-19;2024-10-03
8,74235;-76,41225;2024-09-23;nominal;2024-09-19;2024-10-03
8,74235;-76,41215;2024-09-23;nominal;2024-09-19;2024-10-03
8,74235;-76,41205;2024-09-23;nominal;2024-09-19;2024-10-03
8,74225;-76,41195;2024-09-23;nominal;2024-09-19;2024-10-03
8,74225;-76,41185;2024-09-23;nominal;2024-09-19;2024-10-03
8,74215;-76,41195;2024-09-23;nominal;2024-09-19;2024-10-03
8,74215;-76,41185;2024-09-23;nominal;2024-09-19;2024-10-03
8,74205;-76,41195;2024-09-23;nominal;2024-09-19;2024-10-03
8,74205;-76,41185;2024-09-23;nominal;2024-09-19;2024-10-03
8,73975;-76,42145;2024-09-23;nominal;2024-09-19;2024-10-03
8,73975;-76,42135;2024-09-23;nominal;2024-09-19;2024-10-03
8,73965;-76,42145;2024-09-23;nominal;2024-09-19;2024-10-03
8,73965;-76,42135;2024-09-23;nominal;2024-09-19;2024-10-03
8,73955;-76,42145;2024-09-23;nominal;2024-09-19;2024-10-03
8,73955;-76,42135;2024-09-23;nominal;2024-09-19;2024-10-03
8,64225;-76,41075;2024-09-23;nominal;2024-09-19;2024-10-03
8,64225;-76,41065;2024-09-23;nominal;2024-09-19;2024-10-03
8,64225;-76,41055;2024-09-23;nominal;2024-09-19;2024-10-03
8,64215;-76,41075;2024-09-23;nominal;2024-09-19;2024-10-03
8,64215;-76,41065;2024-09-23;nominal;2024-09-19;2024-10-03
8,64215;-76,41055;2024-09-23;nominal;2024-09-19;2024-10-03
8,64205;-76,41075;2024-09-23;nominal;2024-09-19;2024-10-03
8,64205;-76,41065;2024-09-23;nominal;2024-09-19;2024-10-03
8,64205;-76,41055;2024-09-23;nominal;2024-09-19;2024-10-03
8,62775;-76,49225;2024-09-23;nominal;2024-09-19;2024-10-03
8,62775;-76,49215;2024-09-23;nominal;2024-09-19;2024-10-03
8,62775;-76,49205;2024-09-23;nominal;2024-09-19;2024-10-03
8,62765;-76,49225;2024-09-23;nominal;2024-09-19;2024-10-03
8,62765;-76,49215;2024-09-23;nominal;2024-09-19;2024-10-03
8,62765;-76,49205;2024-09-23;nominal;2024-09-19;2024-10-03
8,62755;-76,49225;2024-09-23;nominal;2024-09-19;2024-10-03
8,62755;-76,49215;2024-09-23;nominal;2024-09-19;2024-10-03
8,62755;-76,49205;2024-09-23;nominal;2024-09-19;2024-10-03
8,59675;-76,47225;2024-09-23;nominal;2024-09-19;2024-10-03
8,59675;-76,47215;2024-09-23;nominal;2024-09-19;2024-10-03
8,59675;-76,47205;2024-09-23;nominal;2024-09-19;2024-10-03
8,59665;-76,47225;2024-09-23;nominal;2024-09-19;2024-10-03
8,59665;-76,47215;2024-09-23;nominal;2024-09-19;2024-10-03
8,59665;-76,47205;2024-09-23;nominal;2024-09-19;2024-10-03
8,59655;-76,47225;2024-09-23;nominal;2024-09-19;2024-10-03
8,59655;-76,47215;2024-09-23;nominal;2024-09-19;2024-10-03
8,59655;-76,47205;2024-09-23;nominal;2024-09-19;2024-10-03
8,59545;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,59545;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,59535;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,59535;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,59525;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,59525;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,59515;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,59515;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,59505;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,59505;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,59495;-76,47045;2024-09-23;nominal;2024-09-19;2024-10-03
8,59495;-76,47035;2024-09-23;nominal;2024-09-19;2024-10-03
8,59485;-76,47045;2024-09-23;nominal;2024-09-19;2024-10-03
8,59485;-76,47035;2024-09-23;nominal;2024-09-19;2024-10-03
8,59475;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,59475;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,59475;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,59465;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,59465;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,59465;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,59455;-76,47025;2024-09-23;nominal;2024-09-19;2024-10-03
8,59455;-76,47015;2024-09-23;nominal;2024-09-19;2024-10-03
8,59455;-76,47005;2024-09-23;nominal;2024-09-19;2024-10-03
8,58825;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,58825;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,58825;-76,47075;2024-09-23;nominal;2024-09-19;2024-10-03
8,58825;-76,47065;2024-09-23;nominal;2024-09-19;2024-10-03
8,58825;-76,47055;2024-09-23;nominal;2024-09-19;2024-10-03
8,58815;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,58815;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,58815;-76,47075;2024-09-23;nominal;2024-09-19;2024-10-03
8,58815;-76,47065;2024-09-23;nominal;2024-09-19;2024-10-03
8,58815;-76,47055;2024-09-23;nominal;2024-09-19;2024-10-03
8,58805;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,58805;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,58805;-76,47075;2024-09-23;nominal;2024-09-19;2024-10-03
8,58805;-76,47065;2024-09-23;nominal;2024-09-19;2024-10-03
8,58805;-76,47055;2024-09-23;nominal;2024-09-19;2024-10-03
8,58795;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,58795;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,58785;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,58785;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,58775;-76,47275;2024-09-23;nominal;2024-09-19;2024-10-03
8,58775;-76,47265;2024-09-23;nominal;2024-09-19;2024-10-03
8,58775;-76,47255;2024-09-23;nominal;2024-09-19;2024-10-03
8,58765;-76,47275;2024-09-23;nominal;2024-09-19;2024-10-03
8,58765;-76,47265;2024-09-23;nominal;2024-09-19;2024-10-03
8,58765;-76,47255;2024-09-23;nominal;2024-09-19;2024-10-03
8,58755;-76,47275;2024-09-23;nominal;2024-09-19;2024-10-03
8,58755;-76,47265;2024-09-23;nominal;2024-09-19;2024-10-03
8,58755;-76,47255;2024-09-23;nominal;2024-09-19;2024-10-03
8,58745;-76,47275;2024-09-23;nominal;2024-09-19;2024-10-03
8,58745;-76,47265;2024-09-23;nominal;2024-09-19;2024-10-03
8,58745;-76,47255;2024-09-23;nominal;2024-09-19;2024-10-03
8,58745;-76,47245;2024-09-23;nominal;2024-09-19;2024-10-03
8,58745;-76,47235;2024-09-23;nominal;2024-09-19;2024-10-03
8,58745;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,58745;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,58745;-76,47075;2024-09-23;nominal;2024-09-19;2024-10-03
8,58745;-76,47065;2024-09-23;nominal;2024-09-19;2024-10-03
8,58745;-76,47055;2024-09-23;nominal;2024-09-19;2024-10-03
8,58735;-76,47275;2024-09-23;nominal;2024-09-19;2024-10-03
8,58735;-76,47265;2024-09-23;nominal;2024-09-19;2024-10-03
8,58735;-76,47255;2024-09-23;nominal;2024-09-19;2024-10-03
8,58735;-76,47245;2024-09-23;nominal;2024-09-19;2024-10-03
8,58735;-76,47235;2024-09-23;nominal;2024-09-19;2024-10-03
8,58735;-76,47095;2024-09-23;nominal;2024-09-19;2024-10-03
8,58735;-76,47085;2024-09-23;nominal;2024-09-19;2024-10-03
8,58735;-76,47075;2024-09-23;nominal;2024-09-19;2024-10-03
8,58735;-76,47065;2024-09-23;nominal;2024-09-19;2024-10-03
8,58735;-76,47055;2024-09-23;nominal;2024-09-19;2024-10-03
8,58725;-76,47275;2024-09-23;nominal;2024-09-19;2024-10-03
8,58725;-76,47265;2024-09-23;nominal;2024-09-19;2024-10-03
8,58725;-76,47255;2024-09-23;nominal;2024-09-19;2024-10-03
8,58725;-76,47075;2024-09-23;nominal;2024-09-19;2024-10-03
8,58725;-76,47065;2024-09-23;nominal;2024-09-19;2024-10-03
8,58725;-76,47055;2024-09-23;nominal;2024-09-19;2024-10-03
8,58715;-76,47275;2024-09-23;nominal;2024-09-19;2024-10-03
8,58715;-76,47265;2024-09-23;nominal;2024-09-19;2024-10-03
8,58715;-76,47255;2024-09-23;nominal;2024-09-19;2024-10-03
8,58715;-76,47075;2024-09-23;nominal;2024-09-19;2024-10-03
8,58715;-76,47065;2024-09-23;nominal;2024-09-19;2024-10-03
8,58715;-76,47055;2024-09-23;nominal;2024-09-19;2024-10-03
8,58705;-76,47275;2024-09-23;nominal;2024-09-19;2024-10-03
8,58705;-76,47265;2024-09-23;nominal;2024-09-19;2024-10-03
8,58705;-76,47255;2024-09-23;nominal;2024-09-19;2024-10-03
8,58705;-76,47075;2024-09-23;nominal;2024-09-19;2024-10-03
8,58705;-76,47065;2024-09-23;nominal;2024-09-19;2024-10-03
8,58705;-76,47055;2024-09-23;nominal;2024-09-19;2024-10-03
8,58645;-76,47225;2024-09-23;nominal;2024-09-19;2024-10-03
8,58645;-76,47215;2024-09-23;nominal;2024-09-19;2024-10-03
8,58645;-76,47205;2024-09-23;nominal;2024-09-19;2024-10-03
8,58645;-76,47195;2024-09-23;nominal;2024-09-19;2024-10-03
8,58645;-76,47185;2024-09-23;nominal;2024-09-19;2024-10-03
8,58635;-76,47225;2024-09-23;nominal;2024-09-19;2024-10-03
8,58635;-76,47215;2024-09-23;nominal;2024-09-19;2024-10-03
8,58635;-76,47205;2024-09-23;nominal;2024-09-19;2024-10-03
8,58635;-76,47195;2024-09-23;nominal;2024-09-19;2024-10-03
8,58635;-76,47185;2024-09-23;nominal;2024-09-19;2024-10-03
8,58625;-76,47225;2024-09-23;nominal;2024-09-19;2024-10-03
8,58625;-76,47215;2024-09-23;nominal;2024-09-19;2024-10-03
8,58625;-76,47205;2024-09-23;nominal;2024-09-19;2024-10-03
8,58625;-76,47195;2024-09-23;nominal;2024-09-19;2024-10-03
8,58625;-76,47185;2024-09-23;nominal;2024-09-19;2024-10-03
8,58625;-76,46995;2024-09-23;nominal;2024-09-19;2024-10-03
8,58625;-76,46985;2024-09-23;nominal;2024-09-19;2024-10-03
8,58615;-76,47225;2024-09-23;nominal;2024-09-19;2024-10-03
8,58615;-76,47215;2024-09-23;nominal;2024-09-19;2024-10-03
8,58615;-76,47205;2024-09-23;nominal;2024-09-19;2024-10-03
